rental_id,top_distances,top_bus_ids
17749450,"[171308.03, 176620.83, 215722.08, 215783.36, 220298.98]","['51880', '11844', '50166', '50167', '51881']"
17750704,"[170361.5, 175674.3, 214775.56, 214836.84, 219352.47]","['51880', '11844', '50166', '50167', '51881']"
17653307,"[88128.06, 100854.54, 101390.55, 103955.17, 150074.72]","['13130', '13131', '12644', '13129', '11847']"
17748605,"[14053.66, 14124.3, 14211.49, 67320.5, 88292.26]","['9496', '27833', '27832', '11848', '12402']"
17630815,"[904.24, 56861.95, 102901.73, 103315.09, 104653.45]","['8672', '11861', '11941', '9686', '8227']"
17065257,"[57617.78, 58707.11, 102941.54, 102949.92, 103767.59]","['11862', '11863', '11940', '11939', '11938']"
17745679,"[57629.58, 58718.91, 102953.34, 102961.73, 103779.39]","['11862', '11863', '11940', '11939', '11938']"
17751715,"[5969.69, 6153.0, 14284.01, 14504.99, 58827.68]","['13667', '12518', '13666', '12517', '11872']"
17679765,"[455.2, 1947.77, 23237.24, 23379.69, 30008.74]","['580', '579', '1188', '1911', '1189']"
17752546,"[561.21, 21379.9, 21886.0, 23042.39, 23184.83]","['580', '225', '581', '1188', '1911']"
17750637,"[639.29, 2131.86, 21964.09, 23120.47, 23262.92]","['580', '579', '581', '1188', '1911']"
17588011,"[416.31, 434.74, 973.56, 7379.46, 16080.81]","['11883', '11882', '11881', '11888', '11887']"
17747053,"[67.74, 134.63, 7097.78, 15714.05, 38750.85]","['11882', '11883', '11888', '11887', '12640']"
16760769,"[14793.01, 15024.27, 23516.32, 25066.23, 39033.69]","['15423', '15422', '11885', '15795', '15796']"
17708765,"[537.6, 621.12, 1705.16, 30247.55, 61432.56]","['4727', '4730', '579', '1189', '5077']"
17729339,"[236.81, 1636.98, 29951.75, 61136.76, 61183.06]","['4727', '579', '1189', '5077', '5078']"
17723086,"[201.8, 24160.27, 24859.39, 37199.01, 37215.82]","['9436', '8400', '11895', '6329', '6330']"
17745740,"[11365.41, 11728.83, 13332.09, 18115.79, 55266.35]","['120', '697', '121', '119', '698']"
17743818,"[11633.41, 11996.83, 12947.13, 17730.83, 53635.7]","['120', '697', '121', '119', '698']"
17165716,"[21632.36, 29626.23, 34155.88, 34272.26, 34300.04]","['15927', '11910', '16197', '11911', '16198']"
17742490,"[716.92, 1014.47, 10967.27, 23632.3, 63599.74]","['4732', '1959', '994', '993', '1193']"
17753336,"[29419.41, 29651.63, 30529.21, 36066.59, 36958.48]","['9473', '9474', '8136', '8135', '11931']"
17743956,"[21073.27, 21170.26, 24021.84, 38605.86, 39628.02]","['8224', '8225', '11942', '8670', '8671']"
17718081,"[633.85, 10014.82, 10301.95, 21969.16, 23730.87]","['1959', '1195', '994', '995', '1196']"
17717444,"[629.97, 10010.94, 10298.07, 21965.28, 23726.99]","['1959', '1195', '994', '995', '1196']"
17746172,"[2300.58, 10404.64, 10691.76, 22358.97, 24120.68]","['22356', '1195', '994', '995', '1196']"
17725192,"[11111.94, 11399.07, 23066.28, 24073.52, 24827.98]","['1195', '994', '995', '996', '1196']"
17717827,"[1096.96, 2550.63, 11552.85, 11839.97, 24505.01]","['1959', '5074', '1195', '994', '993']"
17741986,"[926.35, 1940.45, 10942.67, 11229.79, 23894.83]","['1959', '5074', '1195', '994', '993']"
17737688,"[287.99, 2082.73, 2088.92, 11084.95, 11372.07]","['4733', '5074', '5073', '1195', '994']"
17737699,"[446.59, 2064.23, 2070.42, 11066.45, 11353.57]","['4733', '5074', '5073', '1195', '994']"
17735101,"[293.65, 1975.42, 1981.62, 10977.64, 11264.76]","['4733', '5074', '5073', '1195', '994']"
17722590,"[2934.04, 38477.98, 39123.66, 39425.51, 53459.58]","['11959', '42767', '11961', '11960', '11958']"
16848133,"[1798.4, 39798.81, 39833.79, 40076.84, 40100.66]","['11959', '11961', '11963', '11962', '11960']"
17716644,"[2771.22, 23583.9, 24607.92, 25362.38, 62918.4]","['1197', '997', '996', '1196', '1198']"
17733478,"[29746.79, 29868.6, 30135.5, 39667.58, 62201.63]","['11964', '11967', '11966', '11963', '23445']"
17678637,"[29789.06, 35861.37, 35961.9, 38414.39, 39936.57]","['11966', '51818', '51822', '3008', '12529']"
17690014,"[11747.88, 37455.15, 40245.64, 58677.05, 58964.1]","['51822', '51818', '11966', '12529', '3008']"
17674701,"[31009.28, 32983.42, 33743.46, 34453.62, 40254.09]","['997', '1199', '1197', '1198', '998']"
17719747,"[30916.16, 33650.34, 34360.5, 34487.22, 40160.98]","['997', '1197', '1198', '996', '998']"
17684197,"[30869.6, 32843.74, 34313.95, 40114.42, 40119.88]","['997', '1199', '1198', '998', '999']"
17083083,"[11720.53, 33997.77, 34321.83, 34781.58, 39231.34]","['12', '16781', '16780', '86', '17']"
17712921,"[11942.58, 34398.59, 34722.65, 35182.4, 39453.38]","['12', '16781', '16780', '86', '17']"
15640782,"[12135.44, 29480.16, 34227.14, 34824.38, 39646.24]","['12', '297', '16784', '16780', '17']"
17697040,"[20686.92, 23523.05, 25323.53, 27561.1, 30511.62]","['122', '120', '698', '697', '121']"
17723080,"[213.65, 8893.39, 50642.87, 51131.75, 69099.18]","['13611', '12006', '13137', '13136', '13612']"
17748777,"[61293.18, 61315.75, 61606.91, 61838.61, 63110.77]","['12015', '12016', '12017', '12014', '12013']"
16898119,"[20573.88, 60594.56, 60908.3, 61156.79, 62262.45]","['6022', '12015', '12017', '12018', '6445']"
17747049,"[20380.13, 21205.48, 60726.59, 62394.48, 62474.13]","['6022', '6021', '12015', '6445', '6444']"
17708638,"[155.24, 237.1, 399.27, 60777.39, 60848.07]","['6023', '8129', '40842', '6446', '12018']"
17738878,"[597.45, 24134.94, 60806.61, 60877.29, 61982.95]","['6023', '6022', '6446', '12018', '6445']"
17261280,"[4604.43, 15478.62, 26765.84, 44376.17, 56048.81]","['12048', '14850', '12032', '12031', '15497']"
17751130,"[5290.02, 34692.89, 35059.82, 40171.7, 40534.79]","['12050', '14151', '14199', '12033', '14198']"
17721432,"[1089.31, 35299.87, 35730.88, 47892.4, 48176.16]","['12036', '14153', '14201', '12053', '12054']"
