rental_id,top_distances,top_tram_ids
15773509,"[28689.53, 28973.62, 47231.74, 47232.93, 47238.38]","[21124, 46875, 21125, 21127, 21126]"
16132020,"[27509.5, 27793.59, 46051.71, 46052.91, 46058.36]","[21124, 46875, 21125, 21127, 21126]"
17660000,"[27424.54, 27708.64, 45966.76, 45967.95, 45973.4]","[21124, 46875, 21125, 21127, 21126]"
17684878,"[28573.91, 28858.0, 47116.12, 47117.31, 47122.76]","[21124, 46875, 21125, 21127, 21126]"
17692324,"[28321.7, 28605.79, 46863.92, 46865.11, 46870.56]","[21124, 46875, 21125, 21127, 21126]"
17713387,"[28101.18, 28385.27, 46643.39, 46644.58, 46650.03]","[21124, 46875, 21125, 21127, 21126]"
17715832,"[25979.38, 26263.48, 44521.6, 44522.79, 44528.24]","[21124, 46875, 21125, 21127, 21126]"
17723569,"[25723.76, 26007.85, 44265.97, 44267.16, 44272.61]","[21124, 46875, 21125, 21127, 21126]"
17727495,"[27044.67, 27328.76, 45586.88, 45588.07, 45593.52]","[21124, 46875, 21125, 21127, 21126]"
17729628,"[26881.97, 27166.06, 45424.18, 45425.37, 45430.82]","[21124, 46875, 21125, 21127, 21126]"
17732156,"[28602.96, 28887.05, 47145.17, 47146.36, 47151.81]","[21124, 46875, 21125, 21127, 21126]"
17732162,"[26624.22, 26908.31, 45166.43, 45167.62, 45173.07]","[21124, 46875, 21125, 21127, 21126]"
17735770,"[29220.75, 29504.84, 47762.97, 47764.16, 47769.61]","[21124, 46875, 21125, 21127, 21126]"
17736991,"[28904.63, 29188.72, 47446.84, 47448.03, 47453.48]","[21124, 46875, 21125, 21127, 21126]"
17737692,"[25495.79, 25779.88, 44038.01, 44039.2, 44044.65]","[21124, 46875, 21125, 21127, 21126]"
17743503,"[25554.82, 25838.91, 44097.04, 44098.23, 44103.68]","[21124, 46875, 21125, 21127, 21126]"
17751266,"[26765.85, 27049.94, 45308.07, 45309.25, 45314.71]","[21124, 46875, 21125, 21127, 21126]"
17083083,"[17097.43, 17381.52, 34594.45, 34595.64, 34601.09]","[21124, 46875, 21125, 21127, 21126]"
17707984,"[16585.52, 16869.61, 35466.34, 35467.53, 35472.98]","[21124, 46875, 21125, 21127, 21126]"
17722310,"[14492.17, 14776.26, 34682.78, 34683.96, 34689.42]","[21124, 46875, 21125, 21127, 21126]"
17725483,"[16144.87, 16428.96, 27426.78, 27697.98, 27734.42]","[21124, 46875, 21126, 21127, 21125]"
17752530,"[13701.0, 13985.1, 33105.84, 33107.03, 33112.48]","[21124, 46875, 21125, 21127, 21126]"
15465726,"[16669.93, 16954.02, 35439.08, 35440.27, 35445.72]","[21124, 46875, 21125, 21127, 21126]"
17624400,"[12739.56, 13023.65, 34331.04, 34332.23, 34337.68]","[21124, 46875, 21125, 21127, 21126]"
15640782,"[17599.97, 17884.07, 35009.35, 35010.54, 35015.99]","[21124, 46875, 21125, 21127, 21126]"
16037594,"[15530.34, 15814.43, 26812.25, 27083.45, 27119.88]","[21124, 46875, 21126, 21127, 21125]"
17705660,"[15683.56, 15967.65, 26965.47, 27236.66, 27273.1]","[21124, 46875, 21126, 21127, 21125]"
17709920,"[12568.47, 12852.56, 34373.09, 34374.28, 34379.73]","[21124, 46875, 21125, 21127, 21126]"
17712921,"[17498.25, 17782.34, 34816.5, 34817.69, 34823.14]","[21124, 46875, 21125, 21127, 21126]"
17655508,"[16258.85, 16542.94, 35305.34, 35306.53, 35311.98]","[21124, 46875, 21125, 21127, 21126]"
17000277,"[40006.2, 40290.29, 44298.73, 44299.92, 44305.38]","[21124, 46875, 21125, 21127, 21126]"
17458665,"[58597.81, 58881.9, 77140.02, 77141.21, 77146.66]","[21124, 46875, 21125, 21127, 21126]"
16990433,"[108057.13, 108341.23, 126599.35, 126600.54, 126605.99]","[21124, 46875, 21125, 21127, 21126]"
17736381,"[109144.83, 109428.92, 127687.05, 127688.23, 127693.69]","[21124, 46875, 21125, 21127, 21126]"
17745155,"[108620.96, 108905.05, 127163.17, 127164.36, 127169.81]","[21124, 46875, 21125, 21127, 21126]"
17414596,"[310754.22, 311038.31, 329296.44, 329297.63, 329303.09]","[21124, 46875, 21125, 21127, 21126]"
17682488,"[313411.44, 313695.53, 331953.66, 331954.84, 331960.31]","[21124, 46875, 21125, 21127, 21126]"
17725148,"[312477.88, 312761.97, 331020.09, 331021.28, 331026.72]","[21124, 46875, 21125, 21127, 21126]"
17751630,"[310985.47, 311269.56, 329527.69, 329528.88, 329534.31]","[21124, 46875, 21125, 21127, 21126]"
17752319,"[312677.06, 312961.16, 331219.28, 331220.47, 331225.91]","[21124, 46875, 21125, 21127, 21126]"
17726072,"[17310.13, 17594.22, 23592.47, 23593.66, 23599.11]","[21124, 46875, 21125, 21127, 21126]"
17732683,"[17286.36, 17570.45, 23599.24, 23600.43, 23605.88]","[21124, 46875, 21125, 21127, 21126]"
17747926,"[18329.96, 18614.05, 21799.22, 21800.41, 21805.86]","[21124, 46875, 21125, 21127, 21126]"
16570757,"[26212.65, 26496.74, 44734.85, 44736.04, 44741.49]","[21124, 46875, 21125, 21127, 21126]"
17694604,"[26044.91, 26329.0, 44567.11, 44568.3, 44573.75]","[21124, 46875, 21125, 21127, 21126]"
17679561,"[26886.61, 27170.7, 45408.82, 45410.0, 45415.46]","[21124, 46875, 21125, 21127, 21126]"
17735034,"[75181.62, 75465.71, 77239.24, 77240.43, 77245.88]","[21124, 46875, 21125, 21127, 21126]"
17719008,"[176.53, 425.37, 14370.77, 14712.9, 15430.9]","[968, 2232, 980, 7354, 8345]"
17733572,"[845.15, 1388.54, 15011.24, 15353.38, 16071.37]","[968, 2232, 980, 7354, 8345]"
17696281,"[685.17, 1228.57, 14851.27, 15193.41, 15911.4]","[968, 2232, 980, 7354, 8345]"
17708110,"[359.1, 14032.88, 25995.97, 31967.14, 32618.34]","[4458, 22559, 4149, 4457, 4150]"
17725252,"[2562.49, 2836.1, 7597.8, 9220.47, 10482.96]","[4149, 4150, 4458, 22559, 6067]"
17645742,"[2425.4, 2529.99, 3258.89, 9010.19, 9643.26]","[4152, 4151, 4150, 4460, 22559]"
17748679,"[1623.7, 2855.47, 9239.84, 10061.82, 10502.34]","[6141, 4150, 22559, 6068, 6067]"
17751046,"[3074.17, 3178.77, 9658.97, 9937.22, 10292.03]","[4152, 4151, 4460, 4461, 22559]"
17671815,"[3074.17, 3178.77, 9658.97, 9937.22, 10292.03]","[4152, 4151, 4460, 4461, 22559]"
17729815,"[115.15, 341.48, 2671.38, 3707.64, 7990.79]","[4331, 4332, 4039, 4124, 4323]"
17668711,"[928.99, 1252.83, 1901.1, 6433.99, 6677.07]","[4384, 4440, 4129, 4130, 4131]"
17740049,"[1906.22, 2299.8, 6983.95, 7792.96, 9793.27]","[4443, 4442, 4444, 4132, 4133]"
17703335,"[7333.66, 8145.56, 8254.96, 8425.31, 10634.05]","[4444, 4448, 4140, 4449, 4134]"
17701308,"[8432.56, 8973.34, 9202.4, 10657.49, 12355.72]","[4445, 4135, 4137, 4446, 4136]"
15951794,"[8432.56, 8973.34, 9202.4, 10657.49, 12355.72]","[4445, 4135, 4137, 4446, 4136]"
17488401,"[8568.84, 9109.61, 9338.67, 10793.76, 12491.99]","[4445, 4135, 4137, 4446, 4136]"
17746237,"[8664.52, 8918.51, 9457.2, 10247.73, 11189.84]","[4445, 4138, 4137, 4446, 4447]"
15695475,"[1030.68, 1804.55, 3121.49, 6997.52, 8146.96]","[4142, 4143, 4451, 6059, 6133]"
17680938,"[852.7, 1626.57, 2943.5, 6819.54, 7968.98]","[4142, 4143, 4451, 6059, 6133]"
17740765,"[739.98, 2082.12, 2187.56, 2275.72, 2618.5]","[4143, 4453, 4144, 4454, 4145]"
17749194,"[1170.15, 5835.74, 7573.88, 7775.71, 9813.07]","[4143, 4452, 6052, 6053, 6127]"
17533261,"[1302.43, 5005.99, 7214.9, 8343.04, 8364.34]","[4143, 4452, 6059, 6061, 6133]"
17634744,"[1293.93, 7004.22, 8005.81, 8153.66, 8197.03]","[4143, 6059, 6135, 6133, 6061]"
17700622,"[427.54, 1992.63, 2098.68, 2186.23, 2529.63]","[4146, 4453, 4144, 4454, 4145]"
17735756,"[568.84, 1865.33, 1971.8, 2058.93, 2402.75]","[4146, 4453, 4144, 4454, 4145]"
17728561,"[1946.18, 1979.36, 2139.78, 2410.3, 8616.63]","[4453, 4144, 4454, 4145, 6135]"
17741868,"[1960.9, 2225.71, 2391.85, 2419.31, 8569.56]","[4144, 4453, 4145, 4454, 6135]"
16967372,"[1757.59, 1841.24, 5362.77, 8313.88, 8440.42]","[6062, 4144, 6136, 6135, 6061]"
16546226,"[1934.48, 2018.13, 5584.76, 8535.87, 8617.31]","[6062, 4144, 6136, 6135, 6061]"
17691932,"[1757.59, 1841.24, 5362.77, 8313.88, 8440.42]","[6062, 4144, 6136, 6135, 6061]"
17598171,"[485.67, 1965.55, 2159.15, 2502.56, 7765.17]","[4146, 4453, 4454, 4145, 6051]"
17569645,"[2099.84, 2293.44, 2636.18, 7690.52, 8190.98]","[4453, 4454, 4145, 6051, 6125]"
17741537,"[2100.0, 2293.6, 2636.35, 7690.68, 8191.15]","[4453, 4454, 4145, 6051, 6125]"
17741646,"[1997.34, 2190.94, 2534.34, 7796.96, 8297.43]","[4453, 4454, 4145, 6051, 6125]"
12609661,"[1399.8, 1914.4, 2301.48, 6127.61, 9078.71]","[6062, 4145, 4454, 6136, 6135]"
17687167,"[1763.01, 2277.61, 2664.69, 5687.3, 8638.41]","[6062, 4145, 4454, 6136, 6135]"
17732821,"[441.82, 880.52, 2140.77, 2378.14, 2971.21]","[4146, 4147, 4454, 4455, 4456]"
17752859,"[373.55, 444.22, 812.26, 2309.88, 2902.94]","[4146, 6063, 4147, 4455, 4456]"
17729745,"[273.86, 558.86, 747.96, 2424.52, 3958.77]","[4146, 6063, 4147, 4455, 6137]"
17659805,"[262.86, 744.28, 941.21, 2609.94, 4144.19]","[4146, 6063, 4147, 4455, 6137]"
17699987,"[767.41, 970.41, 1252.06, 3212.47, 4746.72]","[4146, 6062, 6063, 4455, 6137]"
17701945,"[759.25, 962.25, 1243.9, 3204.3, 4738.56]","[4146, 6062, 6063, 4455, 6137]"
17749015,"[458.62, 661.63, 943.27, 3168.73, 4437.93]","[4146, 6062, 6063, 6136, 6137]"
17715648,"[822.94, 1277.32, 2320.56, 2913.62, 3281.2]","[4147, 4148, 4455, 4456, 4457]"
17743658,"[583.14, 772.24, 2448.79, 3041.86, 3983.05]","[6063, 4147, 4455, 4456, 6137]"
17744121,"[614.62, 977.42, 1330.2, 3073.34, 4014.53]","[6063, 6064, 4147, 4456, 6137]"
17641744,"[978.02, 998.52, 1227.96, 3703.93, 4035.63]","[4147, 6064, 6063, 6138, 6137]"
8536820,"[451.54, 686.76, 769.58, 1060.96, 2623.65]","[4148, 6066, 4149, 4458, 4457]"
17744016,"[601.08, 984.3, 1213.74, 3689.71, 4021.41]","[4148, 6064, 6063, 6138, 6137]"
17114099,"[625.59, 1152.19, 1237.9, 3331.0, 3871.99]","[6064, 6066, 4148, 6138, 6140]"
17739928,"[473.53, 856.75, 1383.35, 3562.16, 4103.15]","[4148, 6064, 6066, 6138, 6140]"
15592590,"[317.96, 956.78, 1150.38, 3415.85, 3676.58]","[4149, 6066, 6067, 6141, 6140]"
17723555,"[363.41, 879.46, 1073.06, 3338.53, 3599.26]","[4149, 6066, 6067, 6141, 6140]"
17740784,"[1574.36, 1803.55, 2072.01, 2701.07, 3037.74]","[4151, 4461, 4460, 4153, 4152]"
17749032,"[1336.97, 1602.19, 2348.38, 2499.71, 2836.39]","[4462, 4461, 4154, 4153, 4152]"
17684695,"[516.2, 1771.64, 2498.68, 2573.2, 2835.35]","[6069, 4462, 4153, 6143, 4152]"
17747816,"[1586.13, 1942.24, 2350.78, 2784.4, 2935.74]","[4463, 4462, 4155, 4154, 4153]"
17719935,"[1756.66, 2112.78, 2378.0, 3124.18, 3275.52]","[4463, 4462, 4461, 4154, 4153]"
17752240,"[1774.32, 2130.43, 2395.65, 3141.84, 3293.17]","[4463, 4462, 4461, 4154, 4153]"
17743315,"[962.72, 1453.17, 1809.29, 2387.08, 2820.7]","[4464, 4463, 4462, 4155, 4154]"
10759956,"[847.92, 1338.37, 1694.49, 2272.28, 2705.89]","[4464, 4463, 4462, 4155, 4154]"
17742302,"[847.92, 1338.37, 1694.49, 2272.28, 2705.89]","[4464, 4463, 4462, 4155, 4154]"
17723054,"[1599.02, 1714.09, 1973.5, 2000.99, 2927.84]","[4468, 4466, 4465, 4158, 4157]"
15104986,"[1462.39, 1532.22, 1647.28, 1934.18, 2861.03]","[4469, 4468, 4466, 4158, 4157]"
17739502,"[1256.64, 1326.47, 1441.54, 2472.14, 3182.97]","[4469, 4468, 4466, 4158, 4157]"
17744647,"[1441.25, 1556.32, 2586.92, 3297.75, 3525.95]","[4468, 4466, 4158, 4157, 6037]"
17750782,"[1463.03, 1578.09, 2608.7, 3319.53, 3547.72]","[4468, 4466, 4158, 4157, 6037]"
17616605,"[2136.75, 2186.99, 2478.32, 2513.06, 2825.57]","[4466, 4157, 4468, 6147, 4158]"
17306473,"[1623.66, 2383.01, 2407.55, 2457.79, 2783.86]","[6071, 6145, 4466, 4157, 6147]"
17729207,"[1689.21, 2036.46, 2067.4, 2302.67, 2594.76]","[4468, 4158, 4469, 4159, 4160]"
17494268,"[1574.15, 1915.73, 2262.97, 2293.92, 2529.18]","[4466, 4468, 4158, 4469, 4159]"
17732459,"[1395.32, 1773.51, 2008.78, 2023.12, 2300.87]","[4468, 4469, 4159, 4470, 4160]"
17743649,"[816.15, 1866.27, 2101.54, 2115.89, 2393.63]","[6034, 4469, 4159, 4470, 4160]"
17736385,"[1234.71, 1512.46, 1745.9, 2509.39, 2538.91]","[4470, 4160, 4161, 4475, 4164]"
17732989,"[1629.14, 2075.6, 2349.99, 2353.34, 2715.22]","[6032, 4470, 4471, 4160, 4161]"
17737657,"[1864.07, 2039.02, 2229.3, 2518.75, 2725.67]","[4471, 4472, 4161, 4162, 4474]"
17749391,"[1183.05, 1358.01, 1419.85, 1667.59, 1939.0]","[4471, 4472, 4161, 4473, 4163]"
17735446,"[1844.25, 1938.04, 1952.91, 2144.96, 2650.75]","[6103, 4162, 4203, 4474, 4512]"
17747316,"[1218.78, 1490.18, 1734.52, 1764.05, 1978.32]","[4473, 4163, 4475, 4164, 4476]"
17746538,"[1030.72, 1546.46, 1575.99, 1790.27, 1991.51]","[4473, 4475, 4164, 4476, 4165]"
16292970,"[1323.14, 1838.88, 1868.41, 2082.69, 2283.93]","[4473, 4475, 4164, 4476, 4165]"
17713443,"[1728.46, 1901.78, 1929.7, 2330.76, 2633.78]","[4476, 4477, 4165, 4166, 4167]"
17730656,"[1905.45, 2235.21, 2334.44, 2637.46, 3158.59]","[4477, 4478, 4166, 4167, 4168]"
17741958,"[1937.6, 2036.83, 2339.85, 2385.61, 3373.79]","[4478, 4166, 4167, 4479, 4168]"
17743607,"[1308.77, 1310.91, 1993.0, 2322.77, 2421.99]","[4474, 4167, 4477, 4478, 4166]"
17303144,"[1391.23, 2349.88, 2395.65, 3383.82, 3470.83]","[4478, 4167, 4479, 4168, 4169]"
17702519,"[1609.48, 2563.34, 2609.1, 3597.28, 3684.29]","[4478, 4167, 4479, 4168, 4169]"
17714560,"[1453.33, 2457.75, 3445.92, 3532.94, 3759.88]","[4478, 4479, 4168, 4169, 4480]"
17749157,"[3011.92, 3534.39, 3822.94, 5242.16, 5536.84]","[4172, 4482, 4481, 4171, 4170]"
15588859,"[3049.14, 3337.68, 3669.38, 4756.9, 5051.59]","[4482, 4481, 4480, 4171, 4170]"
16572900,"[3049.14, 3337.68, 3669.38, 4756.9, 5051.59]","[4482, 4481, 4480, 4171, 4170]"
17737766,"[3049.14, 3337.68, 3669.38, 4756.9, 5051.59]","[4482, 4481, 4480, 4171, 4170]"
17744849,"[3944.17, 4077.28, 4414.18, 5005.11, 5300.23]","[4483, 4172, 4482, 4171, 4173]"
13950221,"[4147.66, 4523.53, 4656.64, 5232.03, 5527.14]","[4484, 4483, 4172, 4171, 4173]"
17732343,"[4872.75, 5248.61, 5381.73, 5957.11, 6252.23]","[4484, 4483, 4172, 4171, 4173]"
17738279,"[4064.15, 4440.02, 4573.14, 5148.52, 5443.64]","[4484, 4483, 4172, 4171, 4173]"
16282040,"[5367.28, 5690.69, 5743.15, 7920.94, 8198.69]","[4484, 4172, 4483, 4171, 4173]"
17737915,"[1763.58, 3678.33, 4248.97, 7651.6, 9210.92]","[4171, 4173, 4484, 4483, 4172]"
17743927,"[1608.19, 3685.7, 4256.34, 7658.96, 9218.29]","[4171, 4173, 4484, 4483, 4172]"
17716161,"[2009.27, 3314.53, 3885.17, 7287.79, 8847.12]","[4171, 4173, 4484, 4483, 4172]"
17726778,"[251.3, 3871.71, 4476.44, 9036.15, 10595.48]","[4171, 4173, 4484, 4483, 4172]"
17735102,"[197.49, 3919.02, 4523.76, 8760.42, 10319.74]","[4171, 4173, 4484, 4483, 4172]"
17707887,"[381.34, 3866.15, 4470.89, 8573.68, 10133.01]","[4171, 4173, 4484, 4483, 4172]"
17712321,"[757.25, 4335.46, 5239.6, 8642.22, 10201.55]","[4171, 4173, 4484, 4483, 4172]"
17714756,"[937.94, 4156.87, 4727.52, 8130.14, 9689.46]","[4171, 4173, 4484, 4483, 4172]"
16350527,"[2131.73, 4380.56, 4951.21, 8822.09, 10597.16]","[4171, 4173, 4484, 4483, 4172]"
17420601,"[1438.83, 4049.02, 4619.66, 8022.28, 9581.61]","[4171, 4173, 4484, 4483, 4172]"
17661758,"[3911.73, 4482.37, 7521.54, 9080.87, 9306.0]","[4173, 4484, 4483, 4172, 4193]"
17688557,"[3597.49, 4202.23, 8761.94, 10149.12, 10321.27]","[4173, 4484, 4483, 4482, 4172]"
17744771,"[3141.49, 3746.23, 8305.94, 9693.12, 9865.27]","[4173, 4484, 4483, 4482, 4172]"
16398638,"[3060.21, 3664.95, 8224.66, 9611.84, 9783.99]","[4173, 4484, 4483, 4482, 4172]"
17461460,"[3554.89, 4159.62, 8719.33, 10106.51, 10278.66]","[4173, 4484, 4483, 4482, 4172]"
17739211,"[3082.96, 3687.69, 8247.4, 9634.58, 9806.73]","[4173, 4484, 4483, 4482, 4172]"
17741944,"[3922.5, 4527.23, 9086.95, 10474.12, 10646.27]","[4173, 4484, 4483, 4482, 4172]"
17729255,"[3179.39, 3784.13, 8343.84, 9731.01, 9903.17]","[4173, 4484, 4483, 4482, 4172]"
17752707,"[2119.26, 3250.99, 3821.64, 7224.26, 8783.58]","[4503, 4173, 4484, 4483, 4172]"
15799953,"[2939.97, 3340.75, 3911.4, 7314.02, 8873.34]","[4503, 4173, 4484, 4483, 4172]"
17739777,"[8841.2, 9017.71, 9155.77, 9411.85, 9615.71]","[4173, 4178, 4500, 4484, 4191]"
12175831,"[8717.79, 8894.29, 9032.36, 9288.43, 9492.29]","[4173, 4178, 4500, 4484, 4191]"
17694166,"[7940.1, 8254.67, 8510.74, 8714.6, 8887.97]","[4173, 4500, 4484, 4191, 4189]"
17728136,"[8026.79, 8341.36, 8597.43, 8801.29, 8974.66]","[4173, 4500, 4484, 4191, 4189]"
17581906,"[8144.97, 8459.54, 8715.61, 8919.47, 9092.84]","[4173, 4500, 4484, 4191, 4189]"
17721053,"[8205.09, 8519.66, 8775.73, 8979.59, 9152.96]","[4173, 4500, 4484, 4191, 4189]"
15661895,"[4455.22, 4769.78, 4885.22, 5025.86, 5229.72]","[4173, 4500, 4192, 4484, 4191]"
17754330,"[3119.12, 3549.12, 3689.76, 3751.69, 8903.91]","[4173, 4192, 4484, 4501, 4193]"
17739564,"[2948.48, 3409.29, 3979.94, 4041.87, 8969.84]","[4192, 4173, 4484, 4501, 4193]"
17747448,"[2959.69, 3345.29, 3915.94, 7318.56, 9103.02]","[4502, 4173, 4484, 4483, 4193]"
17752308,"[2765.64, 2987.34, 3166.42, 3737.06, 8924.15]","[4503, 4502, 4173, 4484, 4193]"
17744137,"[2119.7, 2341.4, 3508.85, 4079.49, 9266.58]","[4503, 4502, 4173, 4484, 4193]"
17721796,"[10991.55, 16059.9, 16251.05, 16497.91, 16823.4]","[4176, 4485, 4174, 4175, 46877]"
15625170,"[200257.59, 202480.52, 202671.66, 202918.52, 203244.02]","[4176, 4485, 4174, 4175, 46877]"
12981625,"[194990.61, 197213.53, 197404.67, 197651.53, 197977.03]","[4176, 4485, 4174, 4175, 46877]"
12981632,"[194021.19, 196244.09, 196435.25, 196682.09, 197007.59]","[4176, 4485, 4174, 4175, 46877]"
15546102,"[191968.75, 194191.67, 194382.81, 194629.67, 194955.17]","[4176, 4485, 4174, 4175, 46877]"
15876551,"[193378.17, 195601.09, 195792.23, 196039.09, 196364.59]","[4176, 4485, 4174, 4175, 46877]"
15914662,"[190620.11, 192843.02, 193034.17, 193281.03, 193606.52]","[4176, 4485, 4174, 4175, 46877]"
16104128,"[197618.98, 199841.91, 200033.05, 200279.91, 200605.41]","[4176, 4485, 4174, 4175, 46877]"
16169934,"[193193.3, 195416.22, 195607.36, 195854.22, 196179.72]","[4176, 4485, 4174, 4175, 46877]"
16185208,"[191071.41, 193294.31, 193485.47, 193732.33, 194057.81]","[4176, 4485, 4174, 4175, 46877]"
16419811,"[192987.13, 195210.05, 195401.19, 195648.05, 195973.55]","[4176, 4485, 4174, 4175, 46877]"
16575691,"[191773.25, 193996.16, 194187.31, 194434.16, 194759.66]","[4176, 4485, 4174, 4175, 46877]"
16578864,"[193335.92, 195558.84, 195749.98, 195996.84, 196322.34]","[4176, 4485, 4174, 4175, 46877]"
16758990,"[193180.97, 195403.88, 195595.02, 195841.88, 196167.38]","[4176, 4485, 4174, 4175, 46877]"
16800637,"[191426.77, 193649.69, 193840.83, 194087.69, 194413.19]","[4176, 4485, 4174, 4175, 46877]"
16804702,"[189648.2, 191871.11, 192062.27, 192309.11, 192634.61]","[4176, 4485, 4174, 4175, 46877]"
17492008,"[190908.44, 193131.36, 193322.5, 193569.36, 193894.86]","[4176, 4485, 4174, 4175, 46877]"
17680502,"[193926.86, 196149.78, 196340.92, 196587.78, 196913.28]","[4176, 4485, 4174, 4175, 46877]"
17714169,"[190970.67, 193193.59, 193384.73, 193631.59, 193957.09]","[4176, 4485, 4174, 4175, 46877]"
17738764,"[193948.95, 196171.86, 196363.02, 196609.88, 196935.38]","[4176, 4485, 4174, 4175, 46877]"
17749698,"[192437.2, 194660.11, 194851.27, 195098.13, 195423.61]","[4176, 4485, 4174, 4175, 46877]"
17753848,"[193429.02, 195651.94, 195843.08, 196089.94, 196415.44]","[4176, 4485, 4174, 4175, 46877]"
17632286,"[27421.58, 34203.79, 34394.94, 34641.79, 34967.29]","[4176, 4485, 4174, 4175, 46877]"
17708158,"[21001.89, 27784.1, 27975.25, 28222.1, 28547.6]","[4176, 4485, 4174, 4175, 46877]"
17719307,"[21197.35, 27979.56, 28170.7, 28417.56, 28743.06]","[4176, 4485, 4174, 4175, 46877]"
17725860,"[21696.63, 28478.83, 28669.98, 28916.84, 29242.34]","[4176, 4485, 4174, 4175, 46877]"
17716852,"[22085.99, 22384.36, 22420.02, 22677.66, 22686.58]","[4176, 4175, 4485, 4174, 46877]"
17707727,"[142310.78, 142441.52, 142482.94, 142708.08, 142855.59]","[4174, 4485, 4175, 46877, 4176]"
15037659,"[15538.9, 15669.63, 15711.05, 15936.19, 16083.71]","[4174, 4485, 4175, 46877, 4176]"
15835188,"[5989.83, 6288.21, 6323.86, 6590.42, 7750.72]","[4176, 4175, 4485, 46877, 4174]"
17398369,"[6575.22, 6873.59, 6909.25, 7175.81, 9047.37]","[4176, 4175, 4485, 46877, 4174]"
17689454,"[15858.4, 15989.13, 16030.56, 16255.69, 16403.21]","[4174, 4485, 4175, 46877, 4176]"
17723287,"[7085.19, 7383.56, 7419.22, 7685.78, 8846.08]","[4176, 4175, 4485, 46877, 4174]"
17724255,"[8447.61, 8745.98, 8781.63, 9048.2, 9567.88]","[4176, 4175, 4485, 46877, 4174]"
17731866,"[16577.32, 16708.05, 16749.47, 16974.61, 17122.13]","[4174, 4485, 4175, 46877, 4176]"
17742470,"[6480.14, 6778.51, 6814.17, 7080.73, 9564.43]","[4176, 4175, 4485, 46877, 4174]"
17747387,"[16604.86, 16735.59, 16777.01, 17002.15, 17149.67]","[4174, 4485, 4175, 46877, 4176]"
17749065,"[9138.9, 9437.27, 9472.92, 9739.49, 10899.79]","[4176, 4175, 4485, 46877, 4174]"
17749794,"[17238.9, 17369.63, 17411.06, 17636.19, 17783.71]","[4174, 4485, 4175, 46877, 4176]"
17750051,"[6385.47, 6683.84, 6719.5, 6986.06, 7505.74]","[4176, 4175, 4485, 46877, 4174]"
17750761,"[10203.75, 10502.12, 10537.77, 10804.34, 11504.2]","[4176, 4175, 4485, 46877, 4174]"
17750890,"[6266.22, 6564.59, 6600.24, 6866.81, 7386.49]","[4176, 4175, 4485, 46877, 4174]"
17751225,"[6484.17, 6782.54, 6818.2, 7084.76, 8956.32]","[4176, 4175, 4485, 46877, 4174]"
17751637,"[9510.41, 9808.78, 9844.44, 10111.0, 10630.68]","[4176, 4175, 4485, 46877, 4174]"
17752368,"[8820.37, 9118.74, 9154.4, 9420.96, 9940.64]","[4176, 4175, 4485, 46877, 4174]"
17752761,"[8344.89, 8643.26, 8678.91, 8945.48, 9465.15]","[4176, 4175, 4485, 46877, 4174]"
17753744,"[16604.88, 16735.61, 16777.03, 17002.17, 17149.69]","[4174, 4485, 4175, 46877, 4176]"
