rental_id,top_distances,top_school_ids
17741710,"[449.63, 3072.77, 4883.74, 24702.33, 28442.17]","[5144, 7300, 1526, 1972, 4764]"
17742019,"[565.96, 3459.54, 5050.77, 24178.26, 27918.1]","[5144, 7300, 1526, 1972, 4764]"
17742498,"[1259.32, 3188.4, 4276.06, 24094.66, 27834.49]","[5144, 7300, 1526, 1972, 4764]"
17745119,"[553.53, 3128.48, 4939.45, 24347.76, 28087.6]","[5144, 7300, 1526, 1972, 4764]"
17752487,"[644.71, 3267.6, 4710.5, 24529.1, 28268.93]","[5144, 7300, 1526, 1972, 4764]"
17108823,"[542.25, 3139.76, 4950.73, 24336.48, 28076.32]","[5144, 7300, 1526, 1972, 4764]"
17690314,"[1319.76, 3248.84, 4136.79, 23955.38, 27695.22]","[5144, 7300, 1526, 1972, 4764]"
17697572,"[1255.13, 3184.21, 4271.87, 24090.47, 27830.31]","[5144, 7300, 1526, 1972, 4764]"
17697578,"[1259.0, 3188.07, 4275.74, 24094.34, 27834.17]","[5144, 7300, 1526, 1972, 4764]"
17697581,"[1259.59, 3188.67, 4276.34, 24094.93, 27834.77]","[5144, 7300, 1526, 1972, 4764]"
17697582,"[1260.03, 3189.11, 4276.77, 24095.37, 27835.21]","[5144, 7300, 1526, 1972, 4764]"
17231280,"[2945.54, 4316.42, 24135.01, 27874.85, 28584.76]","[7300, 1526, 1972, 4764, 8708]"
17711232,"[2649.53, 4053.52, 4926.39, 24517.22, 28257.06]","[7300, 8890, 1526, 1972, 4764]"
17722791,"[2922.56, 4231.48, 4672.68, 24491.27, 28231.11]","[7300, 8890, 1526, 1972, 4764]"
17751003,"[2573.49, 4550.66, 4850.35, 24552.46, 28292.29]","[7300, 8890, 1526, 1972, 4764]"
17155444,"[599.08, 3114.63, 3492.66, 4947.2, 24042.26]","[5144, 8797, 7300, 1526, 1972]"
17724949,"[987.76, 3810.01, 4188.04, 4558.52, 23789.0]","[5144, 8797, 7300, 1526, 1972]"
17743240,"[2419.31, 26052.49, 26523.89, 27530.64, 30942.82]","[4931, 1527, 1690, 1654, 1648]"
17745046,"[2460.23, 26093.41, 26564.82, 27571.56, 30983.74]","[4931, 1527, 1690, 1654, 1648]"
17730325,"[2339.03, 25972.21, 26443.61, 27450.35, 30862.54]","[4931, 1527, 1690, 1654, 1648]"
17721851,"[1777.42, 23266.69, 23738.09, 24221.5, 25347.84]","[3659, 1527, 1690, 4788, 113]"
17713383,"[1987.44, 23137.84, 23609.25, 24092.66, 25219.0]","[3659, 1527, 1690, 4788, 113]"
17139640,"[3306.61, 38764.07, 42625.61, 46833.46, 300774.88]","[1690, 4665, 113, 1527, 2253]"
17730315,"[2036.1, 3191.26, 38648.72, 46718.11, 300002.0]","[4931, 1690, 4665, 1527, 2253]"
17471867,"[4190.38, 39213.27, 41875.79, 43234.16, 46083.64]","[3988, 4788, 113, 3659, 1527]"
17745057,"[4109.06, 39131.94, 41794.46, 43152.83, 46002.31]","[3988, 4788, 113, 3659, 1527]"
17725855,"[38929.89, 41592.41, 42950.78, 43634.11, 45800.26]","[4788, 113, 3659, 5278, 1527]"
17589307,"[37901.51, 40564.03, 41922.4, 42605.73, 44771.88]","[4788, 113, 3659, 5278, 1527]"
17594476,"[37901.51, 40564.03, 41922.4, 42605.73, 44771.88]","[4788, 113, 3659, 5278, 1527]"
17655695,"[38304.69, 40967.21, 42325.58, 43008.91, 45175.06]","[4788, 113, 3659, 5278, 1527]"
17743813,"[38041.99, 40704.51, 42062.88, 42746.21, 44912.36]","[4788, 113, 3659, 5278, 1527]"
17750448,"[37932.42, 40594.94, 41953.31, 42636.64, 44802.79]","[4788, 113, 3659, 5278, 1527]"
17753262,"[37653.64, 40316.16, 41674.53, 42357.86, 44524.01]","[4788, 113, 3659, 5278, 1527]"
17753541,"[2618.76, 37869.79, 41890.68, 42574.02, 44740.16]","[2832, 4788, 3659, 5278, 1527]"
17720691,"[1729.48, 3084.45, 38335.48, 43039.7, 45205.86]","[3988, 2832, 4788, 5278, 1527]"
15298650,"[1621.51, 2509.9, 37760.93, 42465.15, 44631.3]","[3988, 2832, 4788, 5278, 1527]"
17720718,"[1468.24, 2688.51, 37939.54, 42643.76, 44809.91]","[3988, 2832, 4788, 5278, 1527]"
17747045,"[3597.36, 38620.25, 42641.14, 43324.47, 45490.62]","[3988, 4788, 3659, 5278, 1527]"
17742845,"[2319.91, 38315.09, 42335.98, 43019.31, 45185.46]","[3988, 4788, 3659, 5278, 1527]"
17724003,"[1836.37, 4720.52, 38721.09, 43425.32, 45591.46]","[3988, 2257, 4788, 5278, 1527]"
17741309,"[3498.54, 302353.53, 342080.88, 344388.94, 344891.53]","[295, 4777, 8814, 1528, 971]"
17750004,"[1801.62, 4647.76, 44713.64, 46275.85, 341465.91]","[1530, 8867, 1547, 3675, 4802]"
17735078,"[2148.74, 4994.88, 45060.77, 45913.07, 341813.03]","[1530, 8867, 1547, 2102, 4802]"
17722825,"[2824.99, 3425.57, 44809.89, 48678.21, 345839.56]","[1530, 5055, 1737, 3675, 5533]"
17718083,"[1973.73, 1985.12, 2585.7, 43633.54, 47501.87]","[5534, 1530, 5055, 1737, 3675]"
16118747,"[2317.4, 2328.79, 2929.38, 45124.4, 48992.73]","[5534, 1530, 5055, 1737, 3675]"
17746998,"[3077.98, 3089.37, 3689.96, 44608.92, 345638.63]","[5534, 1530, 5055, 1737, 5533]"
17704995,"[1725.32, 4192.27, 44899.46, 344979.38, 345929.16]","[1530, 5055, 1737, 8749, 5533]"
17698915,"[2217.57, 5144.06, 42787.45, 46200.07, 341390.13]","[1530, 8867, 4730, 3675, 4802]"
17724261,"[1866.12, 41398.88, 42436.0, 45848.62, 342060.22]","[1530, 8813, 4730, 3675, 8749]"
17732317,"[1260.35, 40793.11, 41830.23, 45242.85, 341454.44]","[1530, 8813, 4730, 3675, 8749]"
17735894,"[1301.67, 40638.21, 41675.34, 45087.96, 341299.53]","[1530, 8813, 4730, 3675, 8749]"
15728452,"[1951.71, 2337.92, 4686.13, 46674.72, 341864.75]","[1530, 5536, 8867, 3675, 4802]"
17689222,"[2136.42, 2285.95, 4870.83, 46797.98, 341988.03]","[1530, 5536, 8867, 3675, 4802]"
17722005,"[2059.4, 4694.55, 46533.63, 341723.66, 342745.22]","[1530, 8867, 3675, 4802, 8749]"
17738661,"[1237.09, 4083.23, 45711.32, 340901.38, 341922.91]","[1530, 8867, 3675, 4802, 8749]"
17691659,"[1551.56, 4397.7, 46025.79, 341215.84, 342237.38]","[1530, 8867, 3675, 4802, 8749]"
17714241,"[1182.96, 4538.58, 46283.49, 341473.53, 342495.06]","[1530, 8867, 3675, 4802, 8749]"
17720116,"[2049.34, 3142.69, 8245.87, 8978.39, 18488.76]","[8867, 4802, 1530, 8749, 3675]"
16077188,"[2412.35, 2502.23, 9090.82, 10733.68, 16928.31]","[8813, 4807, 1530, 8749, 3675]"
17565558,"[2416.69, 2506.57, 9095.15, 10738.01, 16932.64]","[8813, 4807, 1530, 8749, 3675]"
17696852,"[1325.04, 2640.29, 8736.75, 9665.93, 17653.23]","[8813, 4807, 1530, 8749, 3675]"
17751958,"[1745.13, 1815.38, 9227.1, 10156.28, 17828.9]","[4807, 8813, 1530, 8749, 3675]"
15223751,"[1526.48, 3336.26, 8327.36, 9604.52, 16658.15]","[8813, 4807, 1530, 8749, 3675]"
15654153,"[1584.13, 2035.87, 8995.84, 9925.02, 17821.73]","[8813, 4807, 1530, 8749, 3675]"
15837005,"[945.0, 2882.67, 8356.72, 9285.9, 17492.08]","[8813, 4807, 1530, 8749, 3675]"
16618659,"[2286.88, 2581.11, 8722.07, 10364.92, 16559.56]","[8813, 4807, 1530, 8749, 3675]"
17729862,"[2114.74, 2204.61, 9068.14, 10455.63, 16905.63]","[8813, 4807, 1530, 8749, 3675]"
17734195,"[2297.6, 2591.83, 8732.78, 10375.64, 16570.27]","[8813, 4807, 1530, 8749, 3675]"
17085769,"[1604.91, 3076.89, 8405.78, 9682.95, 16398.78]","[8813, 4807, 1530, 8749, 3675]"
17708145,"[1822.93, 1991.77, 9293.83, 10332.67, 17131.32]","[4807, 8813, 1530, 8749, 3675]"
17746617,"[10864.24, 11251.71, 14942.56, 20555.32, 21072.64]","[1530, 8749, 5533, 3675, 5055]"
17712339,"[1023.06, 9134.67, 10063.85, 18345.43, 18862.75]","[8813, 1530, 8749, 3675, 5055]"
17712847,"[378.29, 8315.8, 9244.98, 17451.16, 17968.48]","[8813, 1530, 8749, 3675, 5055]"
17728347,"[794.48, 9498.96, 10231.48, 18310.13, 18827.45]","[8813, 1530, 8749, 3675, 5055]"
17744580,"[112.41, 8356.26, 9285.44, 17973.67, 18490.99]","[8813, 1530, 8749, 3675, 5055]"
16080004,"[604.98, 9309.47, 10041.99, 18583.66, 19100.98]","[8813, 1530, 8749, 3675, 5055]"
17252672,"[586.42, 8985.09, 10026.4, 18509.17, 19026.48]","[8813, 1530, 8749, 3675, 5055]"
17650611,"[619.19, 8505.7, 9434.88, 17641.06, 18158.38]","[8813, 1530, 8749, 3675, 5055]"
17700891,"[1140.48, 8552.2, 9481.37, 17687.55, 18204.87]","[8813, 1530, 8749, 3675, 5055]"
17741912,"[1390.98, 8791.39, 9523.91, 19034.28, 19551.6]","[8867, 1530, 8749, 3675, 5055]"
16653693,"[462.48, 1009.56, 8263.23, 8995.75, 18044.38]","[8813, 8867, 1530, 8749, 3675]"
17710880,"[382.67, 1137.68, 8383.98, 9116.5, 18303.76]","[8813, 8867, 1530, 8749, 3675]"
17733702,"[613.57, 2021.47, 8217.99, 8950.51, 18460.88]","[8813, 8867, 1530, 8749, 3675]"
17733943,"[950.25, 1250.72, 8046.98, 8779.5, 17885.9]","[8813, 8867, 1530, 8749, 3675]"
17735389,"[1994.66, 2348.13, 3994.6, 4804.62, 9097.78]","[5536, 8867, 4802, 2102, 1530]"
17713201,"[1946.8, 2401.08, 6660.78, 9621.92, 20400.38]","[5536, 8867, 5534, 1530, 5055]"
17747621,"[2444.06, 3464.6, 4321.61, 10399.86, 11782.51]","[1584, 734, 5428, 1531, 8856]"
17724614,"[2472.44, 3492.99, 4350.0, 9575.02, 10957.68]","[1584, 734, 5428, 1531, 8856]"
17341506,"[2378.66, 3399.2, 4256.21, 9537.43, 10920.08]","[1584, 734, 5428, 1531, 8856]"
16477996,"[2372.22, 3392.77, 4249.77, 9695.69, 11078.34]","[1584, 734, 5428, 1531, 8856]"
17660868,"[2989.85, 4112.59, 7483.5, 7683.64, 9066.29]","[1613, 734, 1673, 1531, 8856]"
17592326,"[3192.96, 4315.7, 7357.68, 7557.81, 8940.47]","[1613, 734, 1673, 1531, 8856]"
17691768,"[2454.1, 3512.59, 4221.23, 7325.32, 8707.97]","[1936, 1613, 734, 1531, 8856]"
15722081,"[4292.57, 7506.23, 7706.37, 9089.02, 9907.01]","[734, 1673, 1531, 8856, 1743]"
12114763,"[3669.76, 8178.29, 8378.42, 9761.08, 10579.07]","[734, 1673, 1531, 8856, 1743]"
17690542,"[3680.54, 8189.06, 8389.2, 9771.85, 10589.84]","[734, 1673, 1531, 8856, 1743]"
17715303,"[4292.57, 7506.23, 7706.37, 9089.02, 9907.01]","[734, 1673, 1531, 8856, 1743]"
16052468,"[4106.55, 7685.51, 7885.64, 9268.3, 10086.29]","[734, 1673, 1531, 8856, 1743]"
17734403,"[4026.02, 7775.49, 7975.62, 9358.28, 10176.27]","[734, 1673, 1531, 8856, 1743]"
17720824,"[4176.77, 7547.68, 7747.82, 9130.47, 9948.46]","[734, 1673, 1531, 8856, 1743]"
17692156,"[3720.92, 8515.51, 8715.65, 10098.3, 10916.29]","[734, 1673, 1531, 8856, 1743]"
17724099,"[2129.92, 2470.18, 8485.8, 9486.85, 10240.15]","[734, 4716, 1531, 3336, 1821]"
17183539,"[1876.31, 2312.39, 2594.79, 3273.68, 3491.79]","[1821, 734, 8856, 1531, 3336]"
17721762,"[1949.52, 2385.6, 2668.0, 3346.89, 3565.0]","[1821, 734, 8856, 1531, 3336]"
17733450,"[1483.4, 1765.81, 2105.97, 2662.81, 3524.33]","[734, 8856, 1821, 3336, 1531]"
17700272,"[1982.96, 1992.48, 2265.36, 3162.37, 3531.32]","[734, 1821, 8856, 3336, 1531]"
17681984,"[1433.79, 2872.17, 3154.57, 3291.74, 4051.58]","[1821, 734, 8856, 1531, 3336]"
17688678,"[2131.72, 2368.57, 2650.97, 3211.04, 3547.98]","[1821, 734, 8856, 1531, 3336]"
16633181,"[1839.44, 2243.27, 2525.68, 3422.68, 3439.08]","[1821, 734, 8856, 3336, 1531]"
17647013,"[1833.15, 1899.89, 2182.29, 3079.29, 3095.69]","[1821, 734, 8856, 3336, 1531]"
17720206,"[2127.89, 2133.78, 2370.63, 2653.03, 2729.49]","[4384, 1821, 734, 8856, 1531]"
17695166,"[1501.19, 2365.67, 2576.32, 2858.72, 2998.41]","[4384, 1821, 734, 8856, 1531]"
17742000,"[2936.56, 3223.37, 3827.8, 4468.56, 4474.45]","[4823, 3336, 1531, 4384, 1821]"
17686470,"[1210.91, 2650.78, 2742.92, 2748.8, 2947.95]","[4823, 3336, 4384, 1821, 1531]"
17707544,"[1854.95, 2141.76, 3386.95, 3392.84, 4134.5]","[4823, 3336, 4384, 1821, 1531]"
17708071,"[1830.72, 3332.39, 4044.53, 4577.58, 4583.47]","[4851, 3336, 1531, 4384, 1821]"
17699540,"[2394.29, 2985.88, 2991.77, 3331.06, 3868.77]","[1531, 4384, 1821, 3336, 8470]"
17715803,"[2721.84, 2963.05, 2968.94, 3308.23, 3845.94]","[1531, 4384, 1821, 3336, 8470]"
17728928,"[2595.55, 2787.48, 2793.36, 3132.65, 3670.36]","[1531, 4384, 1821, 3336, 8470]"
17737561,"[2015.43, 2327.3, 2333.18, 2775.47, 2912.44]","[8856, 4384, 1821, 1531, 3336]"
17652303,"[2009.61, 2321.47, 2327.36, 2781.29, 2906.62]","[8856, 4384, 1821, 1531, 3336]"
17710152,"[1559.02, 2456.03, 2548.17, 2554.05, 3295.71]","[8856, 3336, 4384, 1821, 1531]"
17716241,"[3304.55, 3535.99, 3861.27, 4781.19, 4787.07]","[1531, 3336, 2099, 4384, 1821]"
17685616,"[1567.16, 2330.25, 3105.05, 4744.35, 4776.86]","[4823, 3336, 1821, 1531, 4716]"
17712981,"[2149.91, 2917.34, 3687.8, 5331.45, 5363.95]","[4823, 3336, 1821, 1531, 4716]"
17731395,"[2156.11, 2923.54, 3694.0, 5337.65, 5370.15]","[4823, 3336, 1821, 1531, 4716]"
17744406,"[1056.18, 2327.91, 2594.07, 4044.53, 4077.04]","[4823, 3336, 1821, 1531, 4716]"
17743173,"[2070.07, 2204.63, 3742.52, 4484.18, 4516.68]","[3336, 4823, 1821, 1531, 4716]"
17142508,"[1686.44, 2051.39, 3224.33, 3965.99, 3998.49]","[4823, 3336, 1821, 1531, 4716]"
17710285,"[1847.99, 2212.94, 3385.88, 4127.54, 4160.04]","[4823, 3336, 1821, 1531, 4716]"
17719241,"[1013.06, 2371.04, 2550.95, 3969.43, 4001.94]","[4823, 3336, 1821, 1531, 4716]"
17721844,"[1783.96, 2071.19, 3609.08, 4350.74, 4916.95]","[3336, 4823, 1821, 1531, 8801]"
15305420,"[2016.55, 2241.9, 2770.29, 2776.17, 3294.1]","[4851, 1531, 4384, 1821, 8470]"
15305421,"[2016.55, 2241.9, 2770.29, 2776.17, 3294.1]","[4851, 1531, 4384, 1821, 8470]"
17659980,"[817.74, 2476.04, 3269.91, 3275.8, 4152.8]","[4851, 1531, 4384, 1821, 8470]"
17742537,"[1643.59, 1774.51, 2614.82, 4553.47, 4938.53]","[4823, 734, 3336, 1531, 4716]"
17743950,"[1466.08, 1770.04, 2610.34, 4375.96, 4761.02]","[4823, 734, 3336, 1531, 4716]"
15951118,"[3067.62, 3350.02, 4247.02, 4263.42, 4648.48]","[734, 8856, 3336, 1531, 4716]"
17667122,"[3222.41, 3504.81, 3641.98, 3760.35, 4401.81]","[734, 8856, 1531, 4716, 3336]"
17723742,"[2354.81, 2637.21, 3534.22, 3550.61, 3935.67]","[734, 8856, 3336, 1531, 4716]"
17742397,"[3251.94, 3534.34, 4431.35, 4447.74, 4832.8]","[734, 8856, 3336, 1531, 4716]"
17753195,"[1838.37, 1968.11, 3217.68, 3897.23, 4282.29]","[734, 8856, 3336, 1531, 4716]"
17584494,"[2743.39, 3025.8, 3922.8, 3939.2, 4324.26]","[734, 8856, 3336, 1531, 4716]"
17714352,"[2780.86, 3063.26, 3960.27, 3976.66, 4361.72]","[734, 8856, 3336, 1531, 4716]"
17714523,"[2759.15, 3041.55, 3938.56, 3954.96, 4340.02]","[734, 8856, 3336, 1531, 4716]"
17742669,"[3448.6, 3731.0, 3868.17, 3986.54, 4628.01]","[734, 8856, 1531, 4716, 3336]"
17748786,"[2843.98, 3126.38, 4023.39, 4039.78, 4424.85]","[734, 8856, 3336, 1531, 4716]"
15435899,"[2480.36, 2762.76, 3659.77, 3676.16, 4061.23]","[734, 8856, 3336, 1531, 4716]"
17730936,"[2815.72, 3098.12, 3995.13, 4011.52, 4396.58]","[734, 8856, 3336, 1531, 4716]"
17714835,"[2826.25, 3108.65, 4005.66, 4022.05, 4407.11]","[734, 8856, 3336, 1531, 4716]"
17716254,"[3155.58, 3437.98, 4334.99, 4351.38, 4736.44]","[734, 8856, 3336, 1531, 4716]"
15970017,"[2623.07, 2905.47, 3802.48, 3818.88, 4203.94]","[734, 8856, 3336, 1531, 4716]"
17592369,"[2603.74, 2886.14, 3783.15, 3799.54, 4184.6]","[734, 8856, 3336, 1531, 4716]"
16941390,"[2996.04, 3278.44, 4175.45, 4191.84, 4576.9]","[734, 8856, 3336, 1531, 4716]"
17426360,"[2797.83, 3080.23, 3977.23, 3993.63, 4378.69]","[734, 8856, 3336, 1531, 4716]"
17648848,"[852.87, 1514.32, 3047.98, 3436.07, 5284.2]","[8856, 734, 8470, 3336, 1531]"
17749720,"[919.42, 1183.17, 1521.21, 3114.54, 5291.09]","[8856, 4384, 734, 8470, 1531]"
17698830,"[747.94, 1195.21, 1533.26, 2943.06, 5303.14]","[8856, 4384, 734, 8470, 1531]"
15357975,"[914.48, 1361.76, 1699.8, 3107.51, 5469.68]","[8856, 4384, 734, 8470, 1531]"
15248295,"[926.53, 1373.8, 1711.85, 3119.56, 5481.73]","[8856, 4384, 734, 8470, 1531]"
15319184,"[926.53, 1373.8, 1711.85, 3119.56, 5481.73]","[8856, 4384, 734, 8470, 1531]"
15954019,"[926.53, 1373.8, 1711.85, 3119.56, 5481.73]","[8856, 4384, 734, 8470, 1531]"
17592427,"[1013.68, 1195.07, 1533.12, 3208.8, 5303.0]","[8856, 4384, 734, 8470, 1531]"
16432966,"[1611.49, 2266.11, 5568.35, 5713.5, 5953.42]","[734, 8856, 5428, 1531, 4716]"
16764703,"[1239.57, 1894.18, 4967.54, 5341.58, 5352.6]","[734, 8856, 5428, 1531, 4716]"
17681462,"[972.05, 1892.54, 4391.86, 4965.9, 5350.96]","[734, 8856, 1531, 5428, 4716]"
17716728,"[1278.37, 1932.99, 5006.34, 5131.96, 5391.4]","[734, 8856, 5428, 1531, 4716]"
17739224,"[1097.34, 2017.83, 4237.09, 5091.18, 5476.24]","[734, 8856, 1531, 5428, 4716]"
17743590,"[865.33, 1785.82, 4150.03, 4859.18, 5244.24]","[734, 8856, 1531, 5428, 4716]"
17747099,"[1071.3, 1991.79, 4691.19, 5065.15, 5450.21]","[734, 8856, 1531, 5428, 4716]"
16865657,"[1560.37, 2364.47, 5274.35, 5659.41, 5662.38]","[734, 8856, 5428, 4716, 1531]"
17491926,"[987.06, 2161.15, 3786.45, 5060.64, 5619.57]","[734, 8856, 1531, 5428, 4716]"
17750733,"[1158.92, 1584.15, 4494.03, 4879.09, 5260.93]","[734, 8856, 5428, 4716, 1531]"
17127383,"[904.81, 1428.53, 4043.22, 4161.59, 4674.69]","[734, 8856, 5428, 4716, 1531]"
17738182,"[765.27, 1349.21, 4422.56, 4807.62, 4867.28]","[734, 8856, 5428, 4716, 1531]"
17743723,"[615.73, 1782.35, 4095.85, 4385.61, 4406.91]","[734, 8856, 5428, 1531, 4716]"
17730038,"[989.17, 2163.25, 3784.35, 5062.75, 5621.67]","[734, 8856, 1531, 5428, 4716]"
17741384,"[744.22, 1910.19, 4514.1, 4983.54, 5368.6]","[734, 8856, 1531, 5428, 4716]"
17697177,"[676.58, 2079.4, 4063.8, 4750.16, 5537.81]","[734, 8856, 1531, 5428, 4716]"
17700219,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17701598,"[440.48, 1457.32, 4530.67, 4542.49, 4915.73]","[734, 8856, 5428, 1531, 4716]"
17715171,"[203.34, 1757.72, 4680.47, 4831.07, 5216.13]","[734, 8856, 1531, 5428, 4716]"
17700180,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700181,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700182,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700186,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700188,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700189,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700190,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700191,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700194,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700198,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700200,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700202,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700204,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700206,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700207,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700208,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700211,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700212,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700216,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700218,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17663129,"[482.12, 2017.74, 4091.65, 4555.7, 5476.15]","[734, 8856, 1531, 5428, 4716]"
17670814,"[731.27, 1748.11, 4821.46, 4833.28, 5206.52]","[734, 8856, 5428, 1531, 4716]"
17682211,"[611.59, 2147.2, 4128.79, 4685.17, 5605.62]","[734, 8856, 1531, 5428, 4716]"
17700157,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700159,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700163,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700166,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700169,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700174,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700176,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
17700178,"[463.42, 1999.03, 4276.96, 4537.0, 5457.45]","[734, 8856, 1531, 5428, 4716]"
8436079,"[420.46, 1512.75, 4522.47, 4586.1, 4971.16]","[734, 8856, 1531, 5428, 4716]"
16747039,"[621.76, 2157.38, 4005.03, 4695.34, 5615.79]","[734, 8856, 1531, 5428, 4716]"
17059913,"[885.25, 2059.34, 3888.27, 4958.83, 5517.75]","[734, 8856, 1531, 5428, 4716]"
17177197,"[886.16, 2060.25, 3887.36, 4959.74, 5518.66]","[734, 8856, 1531, 5428, 4716]"
17434184,"[1040.09, 2009.92, 4134.8, 5083.28, 5468.34]","[734, 8856, 1531, 5428, 4716]"
17472944,"[623.71, 2159.32, 3950.07, 4697.29, 5617.74]","[734, 8856, 1531, 5428, 4716]"
17476644,"[1082.17, 2617.78, 4045.28, 4924.15, 5235.22]","[734, 8856, 1531, 5428, 4716]"
17533296,"[525.1, 2060.71, 4101.69, 4598.68, 5519.13]","[734, 8856, 1531, 5428, 4716]"
16698301,"[1041.35, 2011.19, 4133.54, 5084.54, 5469.6]","[734, 8856, 1531, 5428, 4716]"
17048236,"[792.5, 2328.11, 4101.09, 4868.34, 5179.4]","[734, 8856, 1531, 5428, 4716]"
17153385,"[792.5, 2328.11, 4101.09, 4868.34, 5179.4]","[734, 8856, 1531, 5428, 4716]"
17207775,"[844.8, 2380.41, 3728.44, 4918.38, 5838.83]","[734, 8856, 1531, 5428, 4716]"
17730907,"[1168.37, 2334.34, 3905.82, 4028.87, 4938.25]","[734, 8856, 8470, 4716, 1531]"
17709805,"[1168.37, 2334.34, 3905.82, 4028.87, 4938.25]","[734, 8856, 8470, 4716, 1531]"
17730571,"[1080.29, 1327.03, 3522.15, 4060.09, 4850.17]","[734, 8856, 8470, 4716, 1531]"
15570789,"[1860.56, 1900.35, 3007.79, 3133.44, 6175.87]","[734, 8856, 4851, 8470, 1531]"
17731609,"[1538.35, 2219.83, 3327.27, 3452.91, 5308.23]","[734, 8856, 4851, 8470, 1531]"
17754063,"[1551.98, 2213.75, 2659.41, 2785.06, 5911.44]","[8856, 734, 4851, 8470, 1531]"
17705441,"[1532.59, 2225.59, 3333.02, 3458.67, 5302.47]","[734, 8856, 4851, 8470, 1531]"
17716250,"[1842.85, 2240.22, 2950.28, 3075.93, 5793.23]","[8856, 734, 4851, 8470, 1531]"
17651756,"[938.97, 1458.41, 3024.15, 3134.09, 5228.29]","[8856, 734, 4851, 8470, 1531]"
17594182,"[1834.64, 1926.28, 2942.07, 3067.72, 6110.15]","[8856, 734, 4851, 8470, 1531]"
17198544,"[1933.39, 2149.68, 3257.12, 3382.77, 6100.06]","[734, 8856, 4851, 8470, 1531]"
17742442,"[1233.51, 2592.66, 3601.47, 3606.27, 5307.09]","[734, 8856, 1531, 4874, 5428]"
16494052,"[1492.38, 2851.53, 3322.96, 3340.01, 5871.68]","[734, 8856, 1531, 4874, 5428]"
17754288,"[1988.0, 3154.62, 3397.12, 3467.37, 4714.99]","[734, 8856, 1743, 1531, 8470]"
17731388,"[1355.65, 2522.28, 4391.23, 4399.83, 4461.47]","[734, 8856, 1743, 8470, 1531]"
17165407,"[2118.83, 3285.46, 3527.96, 3598.21, 5053.86]","[734, 8856, 1743, 1531, 8470]"
17739860,"[2206.89, 3373.52, 3616.02, 3686.27, 4933.88]","[734, 8856, 1743, 1531, 8470]"
17733999,"[1835.03, 5352.45, 37652.37, 39585.91, 42361.85]","[1531, 734, 1936, 8470, 8856]"
17740832,"[1835.03, 5352.45, 37652.37, 39585.91, 42361.85]","[1531, 734, 1936, 8470, 8856]"
