rental_id,top_distances,top_station_ids,distance_to_cbd
17748463,"[2061.27, 3722.63, 6112.09]","['11208', '11207', '11209']",8790.99
17752105,"[2548.14, 3488.37, 6598.97]","['11208', '11207', '11209']",9156.16
17557425,"[2327.67, 3267.9, 6378.5]","['11208', '11207', '11209']",9316.64
17704296,"[1543.47, 3575.3, 5038.98]","['11208', '11207', '11209']",10334.99
17705029,"[2061.27, 3722.63, 6112.09]","['11208', '11207', '11209']",8790.99
17721519,"[1824.64, 4536.01, 5320.15]","['11208', '11207', '11209']",9621.82
17725141,"[1287.73, 3999.1, 4783.24]","['11208', '11207', '11209']",10196.74
17729746,"[1548.39, 3570.38, 5043.9]","['11208', '11207', '11209']",10330.07
17748439,"[1574.75, 4286.12, 4799.46]","['11208', '11207', '11209']",11913.67
17710411,"[2029.15, 3690.51, 6079.97]","['11208', '11207', '11209']",8875.16
17746510,"[1051.21, 3762.59, 3953.63]","['11208', '11207', 'vic:rail:CAM']",10701.18
17753069,"[1486.83, 3228.63, 4198.2]","['11208', 'vic:rail:CAM', '11207']",11954.9
14462654,"[1115.88, 3343.59, 3827.25]","['11208', 'vic:rail:CAM', '11207']",10394.78
17714052,"[2813.48, 4054.53, 5202.95]","['11207', 'vic:rail:CAM', '11209']",13504.46
17699710,"[2765.53, 5667.94, 6816.36]","['11208', 'vic:rail:CAM', '11209']",8760.14
17724751,"[2765.53, 5667.94, 6816.36]","['11208', 'vic:rail:CAM', '11209']",8760.14
17715021,"[3088.64, 5991.06, 7139.47]","['11208', 'vic:rail:CAM', '11209']",8812.71
17725339,"[2156.78, 5059.19, 6207.61]","['11208', 'vic:rail:CAM', '11209']",9373.79
17716993,"[688.5, 7575.25, 7945.06]","['11208', '12238', '12239']",8702.26
16967372,"[1534.78, 3009.33, 8815.35]","['12199', '12200', '11210']",2336.25
17730949,"[1734.07, 2739.04, 9014.64]","['12199', '12200', '11210']",2001.29
16546226,"[1711.67, 3186.22, 8992.24]","['12199', '12200', '11210']",2558.24
17634744,"[1935.38, 2765.94, 9215.95]","['12199', '12200', '11210']",2028.18
17691932,"[1534.78, 3009.33, 8815.35]","['12199', '12200', '11210']",2336.25
17533261,"[1437.4, 2911.95, 8717.97]","['12199', '12200', '11210']",2238.86
15695475,"[1220.02, 2694.57, 8500.59]","['12199', '12200', '11210']",2021.48
16299723,"[901.28, 2375.83, 7973.02]","['12199', '12200', '11210']",1702.75
17680938,"[1042.03, 2516.58, 8322.6]","['12199', '12200', '11210']",1843.49
17739992,"[2734.08, 3473.98, 11163.17]","['vic:rail:MCE_LI2', '12200', '11210']",2736.22
17733516,"[2639.04, 2686.64, 10953.57]","['vic:rail:MCE_LI3', 'vic:rail:MCE_LI2', '11210']",2688.78
17707793,"[2639.04, 2686.64, 10953.57]","['vic:rail:MCE_LI3', 'vic:rail:MCE_LI2', '11210']",2688.78
11473321,"[1928.22, 2895.4, 10182.54]","['11212', '12203', '11213']",2140.49
17750799,"[1811.76, 3019.81, 10206.99]","['11212', '12203', '11213']",2220.12
17751752,"[1672.17, 2880.23, 10508.43]","['11212', '12203', '11213']",2136.63
17744561,"[1841.22, 3049.27, 10236.45]","['11212', '12203', '11213']",2249.58
17675721,"[1667.26, 2875.32, 10503.52]","['11212', '12203', '11213']",2131.72
16372793,"[1736.15, 2944.21, 10516.31]","['11212', '12203', '11213']",2144.52
16896370,"[1562.28, 2770.34, 10773.41]","['11212', '12203', '11213']",2401.61
17608824,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17712767,"[1841.22, 3049.27, 10236.45]","['11212', '12203', '11213']",2249.58
17748690,"[1841.22, 3049.27, 10236.45]","['11212', '12203', '11213']",2249.58
17749101,"[1715.54, 3221.85, 10926.66]","['11212', '12203', '11213']",2554.87
17749675,"[1628.44, 2836.5, 10408.6]","['11212', '12203', '11213']",2036.81
17734125,"[1672.74, 2880.8, 10452.9]","['11212', '12203', '11213']",2081.1
15326050,"[1670.19, 2878.25, 10450.35]","['11212', '12203', '11213']",2078.56
17714151,"[1841.22, 3049.27, 10236.45]","['11212', '12203', '11213']",2249.58
17744171,"[1672.17, 2880.23, 10508.43]","['11212', '12203', '11213']",2136.63
17744706,"[1672.17, 2880.23, 10508.43]","['11212', '12203', '11213']",2136.63
17745014,"[1715.54, 3221.85, 10926.66]","['11212', '12203', '11213']",2554.87
17127389,"[1890.05, 3098.11, 10285.28]","['11212', '12203', '11213']",2298.42
17555839,"[1928.22, 2895.4, 10182.54]","['11212', '12203', '11213']",2140.49
17608770,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17650429,"[1667.26, 2875.32, 10503.52]","['11212', '12203', '11213']",2131.72
17691664,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17724749,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17727019,"[1595.9, 2803.96, 10432.16]","['11212', '12203', '11213']",2004.27
15800260,"[1573.9, 2781.96, 10785.03]","['11212', '12203', '11213']",2413.23
16662756,"[1573.9, 2781.96, 10785.03]","['11212', '12203', '11213']",2413.23
17464028,"[1573.9, 2781.96, 10785.03]","['11212', '12203', '11213']",2413.23
17608782,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17608783,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17608827,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17628032,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17650422,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17691172,"[1715.54, 3221.85, 10926.66]","['11212', '12203', '11213']",2554.87
17691630,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17691654,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17716492,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17716494,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17724493,"[1715.54, 3221.85, 10926.66]","['11212', '12203', '11213']",2554.87
17734119,"[1628.44, 2836.5, 10408.6]","['11212', '12203', '11213']",2036.81
17735680,"[1841.22, 3049.27, 10236.45]","['11212', '12203', '11213']",2249.58
17724750,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17727687,"[1928.22, 2895.4, 10182.54]","['11212', '12203', '11213']",2140.49
17729586,"[1715.54, 3221.85, 10926.66]","['11212', '12203', '11213']",2554.87
17730861,"[1715.54, 3221.85, 10926.66]","['11212', '12203', '11213']",2554.87
17731862,"[1811.76, 3019.81, 10206.99]","['11212', '12203', '11213']",2220.12
17599913,"[1628.44, 2836.5, 10408.6]","['11212', '12203', '11213']",2036.81
17608769,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17690784,"[1938.35, 3146.41, 10333.58]","['11212', '12203', '11213']",2346.72
17718602,"[1672.74, 2880.8, 10452.9]","['11212', '12203', '11213']",2081.1
17719987,"[1873.1, 2687.19, 10472.27]","['11212', '12203', '11213']",1932.27
17724384,"[1715.54, 3221.85, 10926.66]","['11212', '12203', '11213']",2554.87
17724634,"[1715.54, 3221.85, 10926.66]","['11212', '12203', '11213']",2554.87
17489238,"[1573.9, 2781.96, 10785.03]","['11212', '12203', '11213']",2413.23
17608825,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17716496,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17718014,"[1873.1, 2687.19, 10472.27]","['11212', '12203', '11213']",1932.27
17691524,"[1544.23, 2752.29, 10755.36]","['11212', '12203', '11213']",2383.56
17699557,"[1733.92, 2617.47, 10570.17]","['11212', '12203', '11213']",1862.55
15348591,"[1840.2, 1850.6, 11231.12]","['11212', '26170', '11213']",1314.08
17268383,"[1359.93, 1370.33, 11509.95]","['11212', '26170', '11213']",833.81
17748639,"[1456.31, 1466.71, 11606.33]","['11212', '26170', '11213']",930.19
17748643,"[1359.93, 1370.33, 11509.95]","['11212', '26170', '11213']",833.81
17749610,"[1759.33, 1769.73, 11314.64]","['11212', '26170', '11213']",1233.21
17734737,"[1456.31, 1466.71, 11606.33]","['11212', '26170', '11213']",930.19
17742457,"[1840.2, 1850.6, 11231.12]","['11212', '26170', '11213']",1314.08
17750510,"[2574.62, 2809.66, 4229.29]","['12204', '11212', '12203']",3477.15
17750842,"[2765.43, 3000.48, 4368.13]","['12204', '11212', '12203']",3615.99
17696065,"[2050.05, 2285.09, 4044.8]","['12204', '11212', '12203']",3292.66
17727510,"[3109.2, 3344.25, 4711.9]","['12204', '11212', '12203']",3959.76
12324179,"[2050.05, 2285.09, 4044.8]","['12204', '11212', '12203']",3292.66
15348530,"[2668.8, 2903.84, 4093.78]","['12204', '11212', '12203']",3341.64
16553032,"[1934.4, 2169.44, 3377.5]","['12204', '11212', '12203']",3113.14
17001476,"[2735.26, 2970.3, 4337.96]","['12204', '11212', '12203']",3585.81
17643470,"[2527.58, 2762.62, 3970.68]","['12204', '11212', '12203']",3631.7
17656238,"[2450.16, 2685.21, 3893.26]","['12204', '11212', '12203']",3233.9
16048120,"[1310.17, 1545.22, 2753.27]","['12204', '11212', '12203']",2183.18
17752317,"[1507.87, 1742.91, 2950.97]","['12204', '11212', '12203']",2380.88
15795834,"[1310.17, 1545.22, 2753.27]","['12204', '11212', '12203']",2183.18
17621360,"[1548.81, 1783.85, 2991.91]","['12204', '11212', '12203']",2421.82
17670415,"[1548.81, 1783.85, 2991.91]","['12204', '11212', '12203']",2421.82
17706332,"[9232.54, 9437.82, 9718.96]","['12204', '11212', '12203']",10199.07
17714867,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
17748065,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
16544173,"[1361.59, 1596.64, 2804.69]","['12204', '11212', '12203']",2377.83
16867940,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
17722151,"[1310.17, 1545.22, 2753.27]","['12204', '11212', '12203']",2183.18
14908012,"[1507.87, 1742.91, 2950.97]","['12204', '11212', '12203']",2380.88
16284412,"[1507.87, 1742.91, 2950.97]","['12204', '11212', '12203']",2380.88
17594898,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
17715405,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
17740903,"[1310.17, 1545.22, 2753.27]","['12204', '11212', '12203']",2183.18
17732091,"[1507.87, 1742.91, 2950.97]","['12204', '11212', '12203']",2380.88
17734088,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
14316869,"[2208.18, 2443.22, 3651.28]","['12204', '11212', '12203']",3560.4
17683180,"[1310.17, 1545.22, 2753.27]","['12204', '11212', '12203']",2183.18
17730336,"[1264.26, 1499.3, 2707.36]","['12204', '11212', '12203']",2159.61
15392054,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
17719667,"[1310.17, 1545.22, 2753.27]","['12204', '11212', '12203']",2183.18
17725071,"[1262.78, 1497.83, 2705.88]","['12204', '11212', '12203']",2279.02
17704339,"[1514.19, 1749.23, 2957.29]","['12204', '11212', '12203']",2387.19
17709884,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
17709907,"[1264.26, 1499.3, 2707.36]","['12204', '11212', '12203']",2159.61
17710468,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
17711130,"[1269.21, 1504.25, 2712.31]","['12204', '11212', '12203']",2285.45
14433274,"[1310.17, 1545.22, 2753.27]","['12204', '11212', '12203']",2183.18
15221612,"[1274.92, 1509.97, 2718.02]","['12204', '11212', '12203']",2147.93
16585804,"[1361.59, 1596.64, 2804.69]","['12204', '11212', '12203']",2377.83
17662345,"[1310.17, 1545.22, 2753.27]","['12204', '11212', '12203']",2183.18
17701824,"[1548.81, 1783.85, 2991.91]","['12204', '11212', '12203']",2421.82
16868167,"[1310.17, 1545.22, 2753.27]","['12204', '11212', '12203']",2183.18
17311983,"[1268.06, 1503.1, 2711.16]","['12204', '11212', '12203']",2284.3
17750335,"[2535.69, 2630.38, 3871.33]","['vic:rail:SSS', '11212', '12203']",3119.19
17741243,"[2569.53, 2735.81, 4071.44]","['11212', 'vic:rail:SSS', '12203']",3319.3
17743835,"[3087.81, 3119.83, 4455.47]","['11212', 'vic:rail:SSS', '12203']",3703.33
17709189,"[2535.69, 2630.38, 3871.33]","['vic:rail:SSS', '11212', '12203']",3119.19
17713374,"[3017.52, 3049.54, 4385.18]","['11212', 'vic:rail:SSS', '12203']",3633.03
17729815,"[2513.62, 2679.9, 4015.53]","['11212', 'vic:rail:SSS', '12203']",3263.39
17753818,"[2162.88, 2250.48, 3586.12]","['11212', 'vic:rail:SSS', '12203']",2834.03
17754356,"[1978.62, 2118.21, 3453.85]","['11212', 'vic:rail:SSS', '12203']",2701.71
17487677,"[2047.58, 2275.56, 2861.67]","['11212', 'vic:rail:SSS', '12203']",2106.75
17573509,"[2047.58, 2275.56, 2861.67]","['11212', 'vic:rail:SSS', '12203']",2106.75
17728366,"[2038.21, 2172.41, 3373.84]","['vic:rail:SSS', '11212', '12203']",2621.7
17732350,"[1978.62, 2118.21, 3453.85]","['11212', 'vic:rail:SSS', '12203']",2701.71
17746498,"[2026.45, 2066.49, 3362.08]","['vic:rail:SSS', '11212', '12203']",2609.94
17749941,"[1978.62, 2118.21, 3453.85]","['11212', 'vic:rail:SSS', '12203']",2701.71
17750062,"[2038.21, 2172.41, 3373.84]","['vic:rail:SSS', '11212', '12203']",2621.7
17487818,"[2047.58, 2275.56, 2861.67]","['11212', 'vic:rail:SSS', '12203']",2106.75
17695641,"[2026.45, 2066.49, 3362.08]","['vic:rail:SSS', '11212', '12203']",2609.94
17718273,"[1978.62, 2118.21, 3453.85]","['11212', 'vic:rail:SSS', '12203']",2701.71
16054478,"[1960.99, 2135.84, 3471.48]","['11212', 'vic:rail:SSS', '12203']",2719.33
17659568,"[2038.21, 2172.41, 3373.84]","['vic:rail:SSS', '11212', '12203']",2621.7
17750081,"[2138.49, 2304.42, 18268.34]","['11212', '12203', 'vic:rail:SSS']",2887.92
17747884,"[2010.72, 2275.56, 18408.59]","['11212', '12203', 'vic:rail:SSS']",2106.75
16574777,"[2017.03, 2141.49, 18146.88]","['11212', '12203', 'vic:rail:SSS']",2724.99
17743817,"[2138.49, 2304.42, 18268.34]","['11212', '12203', 'vic:rail:SSS']",2887.92
17663969,"[1987.48, 2111.94, 18117.33]","['11212', '12203', 'vic:rail:SSS']",2695.43
17741057,"[2138.49, 2304.42, 18268.34]","['11212', '12203', 'vic:rail:SSS']",2887.92
17735444,"[2138.49, 2304.42, 18268.34]","['11212', '12203', 'vic:rail:SSS']",2887.92
15547268,"[1941.71, 2118.21, 18071.56]","['11212', '12203', 'vic:rail:SSS']",2701.71
17727776,"[2038.21, 2135.55, 18288.65]","['12203', '11212', 'vic:rail:SSS']",2621.7
17729767,"[2038.21, 2135.55, 18288.65]","['12203', '11212', 'vic:rail:SSS']",2621.7
17730175,"[2038.21, 2135.55, 18288.65]","['12203', '11212', 'vic:rail:SSS']",2621.7
17733741,"[2038.21, 2135.55, 18288.65]","['12203', '11212', 'vic:rail:SSS']",2621.7
17342231,"[2126.08, 2250.54, 18255.93]","['11212', '12203', 'vic:rail:SSS']",2834.03
17713053,"[2011.86, 2276.69, 18409.72]","['11212', '12203', 'vic:rail:SSS']",2107.88
17714375,"[2010.72, 2275.56, 18408.59]","['11212', '12203', 'vic:rail:SSS']",2106.75
17716861,"[1941.71, 2118.21, 18071.56]","['11212', '12203', 'vic:rail:SSS']",2701.71
16544889,"[2001.96, 2126.42, 18131.81]","['11212', '12203', 'vic:rail:SSS']",2709.91
17695844,"[2026.45, 2029.63, 18159.48]","['12203', '11212', 'vic:rail:SSS']",2609.94
17700474,"[1924.08, 2135.84, 18053.93]","['11212', '12203', 'vic:rail:SSS']",2719.33
17708626,"[2138.49, 2304.42, 18268.34]","['11212', '12203', 'vic:rail:SSS']",2887.92
15193347,"[2126.08, 2250.54, 18255.93]","['11212', '12203', 'vic:rail:SSS']",2834.03
17006698,"[2010.72, 2275.56, 18408.59]","['11212', '12203', 'vic:rail:SSS']",2106.75
17236837,"[2010.72, 2275.56, 18408.59]","['11212', '12203', 'vic:rail:SSS']",2106.75
17556752,"[2010.72, 2275.56, 18408.59]","['11212', '12203', 'vic:rail:SSS']",2106.75
17573367,"[2010.72, 2275.56, 18408.59]","['11212', '12203', 'vic:rail:SSS']",2106.75
17652781,"[2010.72, 2275.56, 18408.59]","['11212', '12203', 'vic:rail:SSS']",2106.75
17653078,"[2010.72, 2275.56, 18408.59]","['11212', '12203', 'vic:rail:SSS']",2106.75
17653119,"[2010.72, 2275.56, 18408.59]","['11212', '12203', 'vic:rail:SSS']",2106.75
17664714,"[2026.45, 2029.63, 18159.48]","['12203', '11212', 'vic:rail:SSS']",2609.94
17674037,"[2138.49, 2304.42, 18268.34]","['11212', '12203', 'vic:rail:SSS']",2887.92
17677237,"[1860.88, 2286.2, 18416.05]","['22189', '11212', 'vic:rail:SSS']",2712.59
17744933,"[1328.24, 19808.22, 51891.05]","['11213', '11214', '26170']",844.7
17738897,"[1839.53, 19374.4, 51457.23]","['11213', '11214', '26170']",1355.33
17739998,"[1264.18, 19744.17, 51827.0]","['11213', '11214', '26170']",780.65
17719058,"[19463.71, 51546.55, 53789.94]","['11214', '26170', '11215']",1444.64
17748308,"[18299.42, 50382.25, 52614.68]","['11214', '26170', 'vic:rail:FSS']",1016.85
16347581,"[16827.76, 41190.85, 41472.77]","['vic:rail:JOR', '11219', '12163']",17479.35
17711275,"[3449.86, 41710.79, 41992.71]","['vic:rail:MWY', '11219', '12163']",17999.3
17637962,"[3449.86, 41710.79, 41992.71]","['vic:rail:MWY', '11219', '12163']",17999.3
17753666,"[1606.49, 1721.99, 51382.79]","['11221', '11220', '26510']",52144.03
16492498,"[1965.88, 2075.62, 51742.17]","['11221', '11220', '26510']",52503.41
16938472,"[2877.76, 2950.89, 52727.18]","['11220', '11221', '26510']",53488.42
17727511,"[2146.43, 2213.19, 51989.48]","['11220', '11221', '26510']",52750.72
17738265,"[2630.5, 2703.62, 52479.91]","['11220', '11221', '26510']",53241.16
17671674,"[2225.57, 2292.32, 52068.61]","['11220', '11221', '26510']",52829.86
17712512,"[2407.48, 2474.23, 52250.52]","['11220', '11221', '26510']",53011.77
17260050,"[6729.32, 8926.1, 58592.27]","['vic:rail:FKN', '11220', '26172']",59530.39
17704996,"[7089.77, 9286.56, 58952.72]","['vic:rail:FKN', '11220', '26172']",59890.84
17712889,"[7066.69, 9263.48, 58929.64]","['vic:rail:FKN', '11220', '26172']",59867.76
16358599,"[1606.59, 3803.38, 53469.54]","['vic:rail:FKN', '11220', '26172']",54407.66
17722678,"[2207.42, 4404.21, 54070.37]","['vic:rail:FKN', '11220', '26172']",55008.5
17749850,"[1471.29, 3668.07, 53334.23]","['vic:rail:FKN', '11220', '26172']",54272.36
17745352,"[2091.79, 4441.39, 54856.7]","['vic:rail:FKN', '11220', '26172']",55794.82
17478724,"[2227.2, 4423.98, 54090.14]","['vic:rail:FKN', '11220', '26172']",55028.27
17733295,"[3711.76, 53311.17, 53488.05]","['11221', '26172', '26510']",54249.3
17753119,"[3552.46, 53151.87, 53328.75]","['11221', '26172', '26510']",54090.0
17753553,"[2384.61, 51984.02, 52160.9]","['11221', '26172', '26510']",52922.15
17731563,"[3523.76, 53123.16, 53300.05]","['11221', '26172', '26510']",54061.29
17731565,"[3606.96, 53206.37, 53383.25]","['11221', '26172', '26510']",54144.5
17711673,"[2514.79, 52114.2, 52291.08]","['11221', '26172', '26510']",53052.32
17745415,"[856.77, 3352.68, 52952.09]","['vic:rail:FKN', '11221', '26172']",53890.21
17746816,"[1385.41, 4525.48, 54124.89]","['vic:rail:FKN', '11221', '26172']",55063.02
17735752,"[844.35, 3356.82, 52956.23]","['vic:rail:FKN', '11221', '26172']",53894.36
17745413,"[856.77, 3352.68, 52952.09]","['vic:rail:FKN', '11221', '26172']",53890.21
17713394,"[1004.97, 3789.07, 53388.48]","['vic:rail:FKN', '11221', '26172']",54326.61
17738962,"[2833.05, 33682.96, 50211.15]","['26206', '11222', '11223']",50961.99
17752584,"[3902.15, 32563.65, 49091.84]","['26206', '11222', '11223']",49842.68
17695857,"[3072.45, 33131.05, 49659.24]","['26206', '11222', '11223']",50410.09
17724757,"[3036.04, 33167.47, 49695.66]","['26206', '11222', '11223']",50446.5
17733478,"[5463.18, 33064.61, 49592.8]","['26206', '11222', '11223']",50343.64
17709272,"[36560.9, 53082.73, 53089.09]","['11222', 'vic:rail:KAN', '11223']",53839.93
17737682,"[36295.81, 52817.64, 52824.0]","['11222', 'vic:rail:KAN', '11223']",53574.84
17745295,"[36778.3, 53300.14, 53306.49]","['11222', 'vic:rail:KAN', '11223']",54057.34
17749787,"[36733.13, 53254.96, 53261.31]","['11222', 'vic:rail:KAN', '11223']",54012.16
17698753,"[34534.38, 51056.21, 51062.57]","['11222', 'vic:rail:KAN', '11223']",51813.42
17676141,"[35267.41, 51789.24, 51795.59]","['11222', 'vic:rail:KAN', '11223']",52546.44
17751592,"[35091.91, 51613.75, 51620.1]","['11222', 'vic:rail:KAN', '11223']",52370.95
17751852,"[34813.98, 51335.81, 51342.17]","['11222', 'vic:rail:KAN', '11223']",52093.02
17726863,"[34938.21, 51460.04, 51466.4]","['11222', 'vic:rail:KAN', '11223']",52217.25
17582556,"[35167.86, 51689.69, 51696.05]","['11222', 'vic:rail:KAN', '11223']",52446.89
17663267,"[33519.75, 50041.58, 50047.93]","['11222', 'vic:rail:KAN', '11223']",50798.78
17677639,"[34327.42, 50849.25, 50855.61]","['11222', 'vic:rail:KAN', '11223']",51606.45
17698668,"[33613.86, 50135.69, 50142.05]","['11222', 'vic:rail:KAN', '11223']",50892.89
17700625,"[3337.31, 3341.43, 6556.54]","['vic:rail:KAN', '11222', '11223']",51548.29
17702207,"[3407.75, 3411.87, 6626.98]","['vic:rail:KAN', '11222', '11223']",51279.48
17704515,"[4292.15, 4296.27, 4758.75]","['vic:rail:KAN', '11222', '11223']",50944.79
17713076,"[4488.76, 4492.88, 4851.39]","['vic:rail:KAN', '11222', '11223']",51037.43
17725533,"[2322.02, 2326.14, 5541.25]","['vic:rail:KAN', '11222', '11223']",52863.68
17726011,"[3787.25, 3791.37, 7006.48]","['vic:rail:KAN', '11222', '11223']",51818.24
17731514,"[3841.05, 3845.17, 7060.28]","['vic:rail:KAN', '11222', '11223']",51433.13
17733739,"[4255.57, 4259.69, 4694.57]","['vic:rail:KAN', '11222', '11223']",50880.61
17735954,"[2240.35, 2244.47, 5459.58]","['vic:rail:KAN', '11222', '11223']",52782.01
17737689,"[3622.17, 3626.29, 4301.62]","['vic:rail:KAN', '11222', '11223']",50487.66
17738478,"[3430.25, 3434.37, 6649.48]","['vic:rail:KAN', '11222', '11223']",51461.24
17745093,"[4448.15, 4658.74, 4662.86]","['11223', 'vic:rail:KAN', '11222']",50488.79
17748423,"[3823.84, 3827.96, 7043.07]","['vic:rail:KAN', '11222', '11223']",51569.0
17750520,"[3203.9, 3208.02, 6423.13]","['vic:rail:KAN', '11222', '11223']",53745.55
16836307,"[5389.56, 5569.54, 5573.66]","['11223', 'vic:rail:KAN', '11222']",51142.66
17719019,"[9537.71, 10927.44, 10931.56]","['11223', 'vic:rail:KAN', '11222']",49419.6
17742980,"[7516.17, 7520.29, 9778.41]","['vic:rail:KAN', '11222', '11223']",49660.29
17751444,"[7545.89, 7550.01, 9743.93]","['vic:rail:KAN', '11222', '11223']",49625.82
17753202,"[6969.34, 6973.46, 9014.55]","['vic:rail:KAN', '11222', '11223']",52524.04
